other,Milan Games Week 2015 League by FACEIT Finals,2015-10-25,1991
online,99Damage Masters,2015-02-12,1630
other,D!ngIT $2000 Weekly Cup #4,2015-06-13,1810
online,Rising Tornado #4,2015-09-20,1900
online,DreamHack Masters Malmö 2016 Asia Closed Qualifier,2016-03-13,2172
other,ELEAGUE Road to Vegas Closed NA Qualifier,2015-12-19,2082
other,ESL Pro League Winter 2014/15 Polish Qualifier,2014-11-12,1541
online,ESL South East Europe Championship Season 1,2015-04-29,1720
other,Millenium Showmatch #5,2015-01-16,1631
online,D!ngIT $2000 Weekly Cup #23,2015-10-28,1992
online,DreamHack Masters Malmö 2016 Europe Closed Qualifier #1,2016-03-14,2173
online,PGL Season 1,2015-09-12,1901
other,ESEA Invite Season 18 All-Star,2015-04-17,1721
other,BenQ All-Star Showmatch #4,2015-06-13,1812
other,ESL Pro League Winter 2014/15 Iberian Qualifier,2014-11-16,1542
other,QuickShot Arena #19,2015-12-19,2083
other,QuickShot Arena #12,2015-10-29,1993
online,FACEIT League 2015 European Qualifier #1,2015-01-18,1632
online,PGL Season 1 Replacement Qualifier,2015-08-26,1902
online,DreamHack Masters Malmö 2016 Europe Closed Qualifier #2,2016-03-20,2174
other,DreamHack Open Summer 2015 BYOC Qualifier,2015-06-13,1813
other,CIS LAN Championship,2015-04-20,1722
online,ESL Pro League Winter 2014/15 German Qualifier,2014-11-16,1543
other,99Damage Arena #18,2015-12-18,2084
online,QuickShot Arena #4,2015-08-28,1903
other,FACEIT League 2015 European Qualifier #2,2015-01-18,1633
other,ASUS ROG Nordic Challenge,2015-11-01,1994
online,DreamHack Masters Malmö 2016 Europe Open Qualifier #1,2016-03-12,2175
other,ESL ESEA Pro League Season 2 Relegation,2015-12-17,2085
other,FACEIT League 2015 European Closed Qualifier,2015-01-21,1634
online,World Championships 2015 South American Qualifier,2015-06-23,1814
online,Virtus.pro Staff Cup #1,2014-11-23,1544
online,World Championships 2015 Asian Qualifier,2015-09-03,1904
online,Uprise Champions Cup Season 4,2016-06-29,2176
other,D!ngIT CS:GO Asia Invitational Season 1,2015-11-21,1995
local-lan,CyberGamer Premier League 4 Finals,2015-11-01,1996
other,WCA Season 1 Qualifier,2016-04-28,2177
other,Rising Stars Balkan #2,2015-12-20,2086
intl-lan,Gaming Paradise Inhouse Qualifier,2015-06-26,1815
local-lan,r1seCup ,2015-04-19,1724
online,GamersImpact Charity Drive,2014-11-15,1545
online,99Damage Arena #13,2015-08-30,1905
other,RGN Pro Series II NA Closed Qualifier,2016-07-20,1635
other,Personal Gamer,2016-03-15,2178
other,ESWC 2015 CIS,2015-06-18,1816
online,Go4CS:GO Cup #121,2014-11-17,1546
other,ASUS Finals 9,2015-12-20,2087
other,NVIDIA Showmatch,2015-01-22,1636
online,D!ngIT CS:GO $1000 Invitational,2015-04-19,1725
online,CS Select #27,2015-08-29,1906
other,Play It Cool CS:GO Community Challenge,2015-12-19,2088
other,D!ngIT $2000 Weekly Cup #24,2015-11-04,1998
regional-lan,AlienTech CS:GO League Season I Finals,2016-04-10,2179
online,DreamHack Masters Malmö 2016 Europe Open Qualifier #2,2016-03-19,2184
online,Rising Stars Asia #1,2015-04-19,1637
other,D!ngIT $2000 Weekly Cup #5,2015-06-20,1817
online,DreamHack Open Tours 2015 Closed Qualifier,2015-04-22,1726
intl-lan,Fragbite Masters Champions Showdown,2015-09-05,1907
other,AFKG MENA Championship,2015-12-19,2089
online,Hitbox Challenger Cup,2016-04-12,2185
online,DreamHack ZOWIE Open Summer 2016 Open Qualifier #2,2016-06-04,2275
online,FACEIT League 2015 Stage 3 EU Open pre-qualifier #1,2015-08-30,1908
online,ESL UK Premiership Season 1,2015-04-29,1727
online,iBP Summer Invitational,2015-06-22,1818
other,SoStronk KOTH Asia #1,2015-11-08,1999
local-lan,AlienTech CS:GO Invitational I,2016-03-20,2180
other,Insomnia 55,2015-08-30,1909
online,Liga PRO GamersClub - MAY/16,2016-06-06,2276
other,D!ngIT $2000 Weekly Cup #31,2015-12-22,2090
other,Fragadelphia 5,2015-06-22,1819
other,Uprise Champions Cup: Europe EU Qualifier,2015-11-05,2000
other,Dust2.dk eOddset Kinguin #1,2016-06-25,2181
online,SL I-League Invitational #1 EU Qualifiers,2016-05-11,2186
online,FACEIT League 2015 Stage 3 EU Open pre-qualifier #2,2015-08-30,1910
online,ESEA Open Season 22 Oceania,2016-08-18,2366
online,DreamHack ZOWIE Open Summer 2016 Closed Qualifier #2,2016-06-06,2277
other,QuickShot Arena #13,2015-11-07,2001
other,Uprise Champions Cup Season 4 Pre-Qualifier,2015-12-23,2091
other,Komplett Barcraft eXperience,2016-03-19,2182
intl-lan,SL i-League Invitational #1,2016-05-22,2187
local-lan,ASUS ROG GameXpo 2016,2016-11-06,2548
regional-lan,Adrenaline Open Cyber Cup,2016-06-05,2278
intl-lan,ECS Season 2 Finals,2016-12-12,2367
other,StarLadder Regional Minor Championship CIS Closed Qualifier,2015-12-26,2092
regional-lan,Gigabyte Top League #3 Finals,2016-03-21,2183
local-lan,ESL Polish Championship 2016,2016-10-01,2457
online,ESL Pro League Season 5 North America,2017-05-12,2639
online,Balkan Championship Season 3,2016-06-05,2188
other,Tuddinn LAN 2 | 2016,2016-06-06,2279
online,QuickShot Arena #28,2016-11-07,2549
online,Hellcase Cup 3 Closed Qualifier,2017-03-27,2730
online,WESG 2016 Benelux,2016-09-23,2458
online,Europe Minor Qualifier 4 - PGL Major Krakow 2017,2017-05-16,2821
regional-lan,ESEA Premier Season 23 North America Finals,2017-01-06,2640
online,ESL Pro League Season 4 - North America,2016-10-14,2368
other,Razer Rising Stars NA League Qualifiers,2016-03-25,2189
online,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 1,2016-11-03,2550
online,MixBOT Pro-League Golden,2016-07-28,2280
online,Hellcase Cup 3,2017-04-03,2731
online,WESG 2016 Ukraine,2016-09-25,2459
online,Europe Minor Closed Qualifier - PGL Major Krakow 2017,2017-05-19,2822
intl-lan,cs_summit Spring 2017,2017-04-24,2641
online,ESL Pro League Season 4 - Europe,2016-10-13,2369
online,Americas Minor - ELEAGUE Major 2017 - Closed Qualifier,2016-11-09,2551
online,owayo Masters I,2016-06-15,2281
online,Binary Dragons csgopolygon Season 1,2017-04-07,2732
online,WESG 2016 Russia,2016-09-25,2460
intl-lan,ASUS ROG Community Challenge Grand Finals,2017-01-08,2642
local-lan,Minho Electronic Esports Cup,2017-04-23,2823
intl-lan,Copenhagen Games 2016 BYOC Qualifier,2016-03-25,2191
online,ESL Pro League Season 4 - Europe Wild Card,2016-08-15,2370
local-lan,Czech Championship 2016,2016-11-05,2552
other,X-Kom Clash,2016-06-12,2282
online,Binary Dragons Cup 5,2017-03-23,2733
online,WESG 2016 The UK, Ireland &amp; Iceland ,2016-09-25,2461
online,ESL Pro League Season 4 Europe Relegation,2017-01-19,2643
local-lan,Dust2.dk eOddset Masters #9 Finals,2017-04-23,2824
other,RGN 2016 Pro Series Open Qualifier,2016-03-25,2192
online,ESL Pro League Season 4 - North America Wild Card,2016-08-18,2371
online,Game On CS:GO June Invitational,2016-06-16,2283
online,ESL Pro League Season 4 North America Relegation,2017-02-03,2644
online,WESG 2016 Northern Europe &amp; Post CIS,2016-09-28,2462
online,ZEN Esports Network League Season 1,2017-04-19,2553
online,Douyu CS:GO Asia Invitational,2017-04-28,2825
local-lan,ESL UK Premiership Spring 2017 Finals,2017-03-18,2734
other,ESL Australia  &amp; NZ Championship Season 2 Open Qualifier,2016-08-14,2372
intl-lan,Copenhagen Games 2016 female,2016-03-26,2193
other,WCA Season 2 China Qualifier,2016-07-07,2284
online,WESG 2016 Germany,2016-09-28,2463
online,DreamHack Open Austin 2017 Europe Open Qualifier,2017-03-25,2735
online,Americas Minor South America Qualifier - PGL Major Krakow 2017,2017-04-30,2826
online,Liga PRO GamersClub - OCT/16,2016-11-16,2554
online,Dolphin CS Shoot &apos;Em Up 2,2017-03-17,2645
online,ECS Season 2 EU Development League Open Qualifier #2,2016-08-14,2373
other,Razer Rising Stars SEA League Qualifiers,2016-03-27,2194
intl-lan,Northern Arena 2016 - Toronto,2016-09-04,2285
online,DreamHack Open Austin 2017 Europe Closed Qualifier,2017-03-26,2736
online,WESG 2016 Central Europe,2016-09-30,2464
online,Americas Minor North America Qualifier - PGL Major Krakow 2017,2017-05-07,2827
regional-lan,Americas Minor - ELEAGUE Major 2017,2016-12-04,2555
online,Liga PRO GamersClub - DEC/16,2017-01-14,2646
online,WESG 2016 South &amp; East Africa,2016-08-15,2374
other,Gamers Assembly 2016,2016-03-28,2195
intl-lan,Northern Arena 2016 - Montreal,2016-11-14,2286
other,WESG 2016 New Zealand,2016-09-30,2465
online,Americas Minor - ELEAGUE Major 2017 - Open Qualifier 2,2016-11-08,2556
online,Acer CyberGamer Premier League Autumn 2017 FFYI Qualifier,2017-01-12,2647
online,DreamHack Open Austin 2017 North America Open Qualifier,2017-03-26,2737
online,Americas Minor North America Closed Qualifier - PGL Major Krakow 2017,2017-05-14,2828
online,WESG 2016 North &amp; West Africa,2016-08-15,2375
other,ICL 30,2016-03-27,2196
regional-lan,WESG 2016 Australia,2016-10-22,2466
online,DreamHack Open Austin 2017 North America Closed Qualifier,2017-03-27,2738
online,DreamHack Masters Las Vegas 2017 North America Closed Qualifier,2017-01-16,2648
online,Yoggi Yalla Cup 2017 - Qualifier 5,2017-04-24,2829
online,WESG 2016 Middle East,2016-08-15,2376
local-lan,NEA 2016 Finals ,2016-07-03,2288
online,DreamHack Austin 2016 Closed Qualifier,2016-03-28,2197
online,QuickShot Arena #29,2016-11-12,2558
local-lan,Serbian First League S2 LAN Finals,2017-04-02,2739
intl-lan,Assembly Winter 2017,2017-02-04,2649
online,Kinguin for Charity with PayPal,2016-09-29,2467
online,WESG 2016 Turkey,2016-08-15,2377
online,ArcaneBet Balkan ProLeague Season 2,2017-05-23,2830
other,ESPORTSM 2016 Finals,2016-06-18,2289
local-lan,FPSThailand x SteelSeries Pro League,2017-03-26,2740
online,QuickShot Arena #24,2016-10-03,2468
regional-lan,Fragadelphia 10,2017-01-16,2650
intl-lan,IGL 2016 - Grand Final,2016-11-27,2559
other,Insomnia 57,2016-03-28,2198
online,Liga PRO Alienware GamersClub #3,2017-05-05,2831
other,H-Cup Season 2,2016-06-28,2290
local-lan,Tuddinn LAN 1 | 2017,2017-01-16,2651
online,WESG 2016 United States,2016-09-29,2469
online,Legend Series #1,2017-03-24,2741
local-lan,ESWC 2016 Bulgaria,2016-09-04,2379
other,Yoggi Yalla Cup,2016-06-14,2199
online,World Championships 2016 Asian Qualifier,2016-07-19,2291
other,SL i-League S3 China Wild Card Qualifier,2017-01-22,2652
other,WESG 2016 India &amp; South-East Asia,2016-09-27,2470
intl-lan,Legend Series #1 Finals,2017-04-01,2742
online,DreamHack Nordic Championship 2016 - Qualifier,2016-11-10,2560
online,The Adria Masters Season 1,2017-05-19,2833
online,Betway WCA 2016 EU Main Qualifier,2016-11-20,2380
online,SL i-League Invitational China Qualifier,2016-04-27,2200
regional-lan,DreamHack Valencia 2016,2016-07-16,2292
online,IEM Katowice 2017 EU Open Qualifier 1,2017-01-17,2653
online,DreamHack Open Tours 2017 Europe Open Qualifier,2017-04-01,2743
regional-lan,DreamHack Nordic Championship 2016,2016-11-25,2561
local-lan,TTU e-Sport Summer 2016,2016-08-21,2381
major,ELEAGUE Major 2017,2017-01-29,2471
other,MLG Columbus 2016 All-Star Match,2016-04-03,2201
other,RoG Finals 10,2016-06-26,2293
online,IEM Katowice 2017 EU Open Qualifier 2,2017-02-03,2654
online,DreamHack Open Tours 2017 Europe Closed Qualifier,2017-04-03,2744
local-lan,GTL Rosario 2016,2016-12-08,2562
online,Binary Dragons csgopolygon Cup 6,2017-05-24,2835
intl-lan,ELEAGUE Major Main Qualifier,2016-12-19,2472
online,ECS Season 1 Qualifier,2016-04-10,2202
other,DreamHack ZOWIE Open Bucharest 2016 Closed Qualifier,2016-08-22,2382
other,MPGL Season 8 Finals,2016-06-25,2294
online,IEM Katowice 2017 EU Closed Qualifier,2017-02-06,2655
online,DreamHack Open Tours 2017 North America Open Qualifier,2017-04-02,2745
local-lan,Reboot Esports Championship,2016-11-12,2563
other,CyberPowerPC Summer 2016 Qualifier #2,2016-06-27,2295
other,WESG 2016 Philippines,2016-09-28,2473
online,ECS Season 2 EU Development League Open Qualifier #3,2016-08-21,2383
online,IEM Katowice 2017 NA Open Qualifier,2017-01-23,2656
online,DreamHack Open Tours 2017 North America Closed Qualifier,2017-04-03,2746
intl-lan,WESG 2016 World Finals,2017-01-15,2564
online,WESG 2016 Canada,2016-09-28,2474
online,PGL KeSPA Minor China Qualifier,2016-04-10,2204
other,ECS Season 2 EU Development League Open Qualifier #4,2016-08-28,2384
online,Hitbox Challenger Cup #2,2016-09-19,2296
online,IEM Katowice 2017 NA Closed Qualifier,2017-02-05,2657
online,IEM Sydney 2017 China and Mongolia Qualifier,2017-03-30,2747
local-lan,EB Expo Sydney Finals,2016-10-01,2475
local-lan,Telenor League Winter 2016,2016-11-12,2565
local-lan,GROUND ZERO - Summer 2016,2016-08-22,2385
online,Playing Ducks HomeMasters 2 Qualifier,2017-05-10,2837
other,World Championships 2016 Oceanic Qualifier,2016-06-30,2297
online,Acer CyberGamer Premier League Autumn 2017,2017-03-20,2658
online,ESEA Premier Season 24 Australia,2017-04-12,2748
other,Liga PRO GamersClub - MAR/16,2016-04-09,2206
intl-lan,DreamHack ASTRO Open Leipzig 2017,2017-01-15,2566
online,ESL Benelux Winter Championship 2016,2016-11-09,2476
other,King of Nordic&apos;s Challenger Cup at DigitalityX,2016-07-02,2298
online,ESL Australia &amp; NZ Championship Season 2,2016-10-18,2386
online,Hellcase Cup 2,2017-02-15,2659
intl-lan,ESEA Season 24 Global Challenge - MDL Global Finals,2017-05-14,2749
other,CS Reunion @ Inferno Online,2016-04-09,2207
intl-lan,DreamHack Open Austin 2017,2017-05-01,2567
regional-lan,ESL Benelux Winter Championship 2016 Finals,2016-11-26,2477
local-lan,Tiger Masters Season 3 Qualification #1,2017-04-30,2839
other,AlienTech CS:GO TiTans II Finals,2016-07-03,2299
online,Liga PRO GamersClub - AUG/16,2016-09-01,2387
online,SL i-League Season 3 China Qualifier,2017-03-02,2660
online,ESEA Open Season 24 Brazil,2017-04-12,2750
intl-lan,DreamHack Open Tours 2017,2017-05-08,2568
local-lan,Intel Gaming Challenge,2016-10-03,2478
online,ECS Season 1,2016-05-27,2208
other,ESL National Championship France Summer 2016,2016-07-02,2300
online,UnderDogs #5,2017-05-10,2840
online,ESL Brazil Premier League #2,2016-10-17,2388
online,The Shootout Season 3,2017-01-26,2661
online,ESEA Open Season 24 South Africa,2017-04-24,2751
other,WESG 2016 Other Americas,2016-09-29,2479
online,ESEA Premier Season 21 North America,2016-04-11,2209
online,CEVO Main Season 12 North America,2017-05-26,2841
online,CyberGamer Oceania eSports Masters,2016-07-28,2301
local-lan,Game Evolution,2016-09-11,2389
intl-lan,Intel Challenge Katowice 2017,2017-03-03,2662
online,ESEA Open Season 24 Asia-Pacific,2017-04-20,2752
regional-lan,ESL Australia &amp; NZ Championship Season 2 Finals,2016-11-06,2480
online,ESEA Premier Season 21 Europe,2016-04-11,2210
online,CEVO Main Season 12 Europe,2017-05-24,2842
other,ESL UK Premiership Spring 2016 Finals,2016-07-04,2302
intl-lan,Copenhagen Games 2017,2017-04-15,2753
regional-lan,WESG 2016 Europe &amp; CIS Regional Finals,2016-10-09,2390
intl-lan,Copenhagen Games 2017 Female,2017-04-15,2663
other,WESG 2016 Mexico,2016-09-30,2481
regional-lan,PGL KeSPA Regional Minor Championship Asia,2016-05-08,2211
local-lan,VSL Season 1,2016-08-25,2303
online,ESL South East Europe Championship Season 5,2017-05-25,2843
online,IEM Sydney 2017 ANZ Open Qualifier,2017-03-26,2754
local-lan,Brasil Game Cup 2016,2016-09-04,2391
online,CEVO Main Season 11 Europe,2017-02-10,2664
regional-lan,DreamHack Regional Minor Championship Europe at DH Tours 2016,2016-05-16,2212
intl-lan,IeSF World Championship 2016,2016-10-09,2482
other,Infinity Coliseum LAN 33,2016-07-03,2304
online,Subaru Invitational 2017,2017-05-15,2844
online,IEM Sydney 2017 ANZ Closed Qualifier,2017-04-10,2755
other,Insomnia 58,2016-08-28,2392
online,CEVO Main Season 11 North America,2017-02-05,2665
regional-lan,Sawik Showmatch,2016-06-29,2213
other,WESG 2016 Peru,2016-10-01,2483
online,World Championships 2016 South American Qualifier,2016-07-25,2305
online,Yoggi Yalla Cup 2017 - Qualifier 1,2017-03-27,2756
local-lan,PC-COOLERS LEAGUE CS:GO,2017-05-07,2845
other,EPICENTER: Moscow EU Open Qualifier,2016-08-28,2393
online,Dust2.dk Masters #2,2017-01-29,2666
regional-lan,ESEA Premier Season 21 North America Finals,2016-05-16,2214
local-lan,GamesNet.cl League,2016-10-01,2484
intl-lan,ESL Pro League Season 4 Finals,2016-10-31,2306
online,King of Nordic Season 7,2017-05-26,2846
other,EPICENTER: Moscow CIS Open Qualifier,2016-08-28,2394
online,WCA 2016 Americas,2016-11-14,2575
online,Hellcase Cup 2 Closed Qualifier,2017-02-01,2667
regional-lan,ESEA Premier Season 21 Europe Finals,2016-05-07,2215
online,WESG 2016 Argentina,2016-10-03,2485
other,G-League Lan Final,2016-07-08,2307
online,UK Masters Spring 2017,2017-04-02,2758
online,EPICENTER: Moscow EU Closed Qualifier,2016-09-27,2395
online,Dust2.dk eOddset #4,2016-11-20,2576
online,PGL KeSPA Minor SEA Qualifier,2016-04-14,2216
other,WESG 2016 Taiwan, Hong Kong &amp; Macau,2016-10-02,2486
regional-lan,Game Show Open Season 4 Playoffs,2016-07-10,2308
online,CIS Minor Qualifier - PGL Major Krakow 2017,2017-05-14,2848
local-lan,UK Masters Spring 2017 Finals,2017-04-14,2759
online,ZEN Esports Network East-Asia Qualifier,2017-01-31,2669
online,ESEA Premier Season 23 Europe,2016-12-05,2577
online,WCA 2016 APAC Qualifier,2016-04-19,2217
other,Slovak Championship 2016,2016-10-02,2487
other,IGL Lan Final,2016-07-09,2309
online,Liga PRO Alienware GamersClub #2,2017-04-05,2760
online,LOG Cup #1 2017,2017-02-11,2670
online,CIS Minor Closed Qualifier - PGL Major Krakow 2017,2017-05-19,2849
online,EPICENTER: Moscow CIS Closed Qualifier,2016-10-05,2397
online,ESEA Premier Season 23 North America,2016-12-02,2578
other,PGL National Division Season 1 Finals,2016-04-16,2218
online,WESG 2016 South America,2016-10-04,2488
regional-lan,ESL Australia &amp; NZ Championship Season 1 Finals,2016-07-24,2310
online,iBUYPOWER Invitational Spring 2017,2017-04-03,2761
online,iGame.com Winter Invitational,2017-02-10,2671
online,Asia Minor China Qualifier - PGL Major Krakow 2017,2017-05-14,2850
local-lan,eXTREMESLAND China Finals,2016-08-31,2398
online,Rising Stars SEA Promotional Cup,2016-04-23,2219
local-lan,League of Sharks CS:GO Championship,2016-10-15,2489
online,Mega8 Autumn Cup 2017,2017-04-02,2762
intl-lan,World Championship 2016,2016-10-09,2311
online,Stream.me Gauntlet: CIS vs EU #5,2017-05-16,2851
online,ELEAGUE Season 2 Europe Open Qualifier #1,2016-09-03,2399
online,ESEA Premier Season 23 Oceania,2016-11-22,2580
online,ESEA Premier Season 24 Europe,2017-04-17,2672
online,QuickShot Arena #25,2016-10-07,2490
other,Liga PRO GamersClub - JUN/16,2016-07-14,2312
online,99Damage League Season 5,2017-05-14,2852
online,ELEAGUE Season 2 Europe Open Qualifier #2,2016-09-04,2400
online,ESEA Open Season 23 Asia,2016-11-24,2581
online,StarLadder Regional Minor Championship CIS #2 Closed Qualifier,2016-04-20,2221
regional-lan,NEO CUP 2016,2016-10-08,2491
online,iBUYPOWER Invitational Summer 2016,2016-07-18,2313
local-lan,ROG COOL League Season 1 LAN Finals,2017-04-01,2764
online,ESEA Premier Season 24 North America,2017-04-10,2673
online,ELEAGUE Season 2 Europe Open Qualifier #3,2016-09-06,2401
online,QuickShot Arena #30,2016-11-18,2582
online,PGL KeSPA Minor Oceania Qualifier,2016-04-21,2222
online,GameOn 2016 CS:GO Cup Qualifier,2016-10-09,2492
local-lan,Acer CyberGamer Premier League Autumn 2017 Finals,2017-04-08,2765
intl-lan,ASUS ROG Summer 2016,2016-08-06,2314
online,DolphinCS Shoot &apos;Em Up 3,2017-05-24,2854
online,ESEA Open Season 23 South Africa,2016-11-23,2583
online,ELEAGUE Season 2 Europe Closed Qualifier,2016-09-09,2402
online,ESL Australia &amp; NZ Championship Season 3,2017-04-13,2674
regional-lan,MLG Regional Minor Championship Americas,2016-05-22,2223
other,WESG 2016 Malaysia &amp; Indonesia,2016-10-06,2493
online,WCA 2017 China Qualifier,2017-05-10,2766
online,GG Masters,2016-09-02,2315
online,ESEA Open Season 23 Brazil,2016-11-24,2584
regional-lan,StarLadder Minor CIS - Cologne 2016,2016-05-01,2224
online,ELEAGUE Season 2 North America Open Qualifier #1,2016-09-11,2403
intl-lan,Copenhagen Games 2017 BYOC Qualifier,2017-04-14,2675
online,ECS Season 2 North America,2016-11-24,2494
online,AOC CyberGamer Premier League Winter 2017,2017-05-25,2856
online,Stream.me Gauntlet: CIS vs EU #3,2017-04-10,2767
regional-lan,StarLadder Female Stars Championship,2016-07-17,2316
online,ELEAGUE Season 2 North America Open Qualifier #2,2016-09-12,2404
local-lan,xfunction Champions Series 2016,2016-11-19,2585
online,ESL Australia &amp; NZ Championship Season 3 Closed Qualifier,2017-02-19,2676
local-lan,Yoggi Yalla Cup 2017 - Inferno Online Qualifier,2017-05-14,2857
online,ECS Season 2 Europe,2016-11-27,2495
online,Arab Gaming Championship,2017-04-08,2768
local-lan,GamePub 2016,2016-07-17,2317
online,Rising Stars South America Promotional Cup,2016-04-26,2226
other,DreamHack Masters Las Vegas 2017 India &amp; Middle East Qualifier,2016-11-19,2586
local-lan,F5 BIG LAN CUP,2017-02-05,2677
local-lan,Varle.lt Lithuanian eSports League 2017 Finals,2017-05-20,2858
local-lan,ESWC 2016 Poland,2016-10-09,2496
online,Operation: Kinguin #4,2017-04-05,2769
online,SL i-League S2 China Qualifier,2016-07-31,2318
other,DreamHack Masters Las Vegas 2017 Oceania Qualifier,2016-11-20,2587
local-lan,Pro Gamers League 2016 Spring,2016-04-24,2227
local-lan,Esports Arena Showdown III,2017-02-05,2678
local-lan,Cougar CS:GO Tournament LAN Final,2017-05-18,2859
regional-lan,PGL Regional Minor Championship Asia - ELEAGUE Major 2017,2016-10-30,2497
online,Yoggi Yalla Cup 2017 - Qualifier 2,2017-04-03,2770
intl-lan,Pro Gamer League 2016 Summer Finals,2016-07-24,2319
other,DreamHack Masters Las Vegas 2017 East Asia Qualifier,2016-11-27,2588
online,DreamHack Regional Minor Championship Europe Open Qualifier #1,2016-04-23,2228
regional-lan,Esports Arena Showdown Championship ,2017-05-08,2679
online,ROG MASTERS 2016 Rest of Asia Qualifier,2016-10-08,2498
online,Dust2.dk eOddset Masters #8,2017-04-06,2771
online,DreamHack Masters Las Vegas 2017 Asia Closed Qualifier,2016-12-04,2589
regional-lan,CyberGamer Oceania eSports Masters Finals,2016-08-21,2320
online,DreamHack Regional Minor Championship Europe Closed Qualifier #1,2016-04-24,2229
local-lan,Esports Arena Showdown IV,2017-03-12,2680
online,ESL One Cologne 2017 - China Open Qualifier,2017-05-25,2861
online,iGame.com Nordic Invitational,2016-10-19,2499
local-lan,ESL Meisterschaft Spring 2017 Finals,2017-05-06,2772
other,DreamHack Masters Las Vegas 2017 South East Asia Qualifier,2016-11-27,2590
online,WCA 2016 EU Closed Qualifier,2016-07-27,2321
online,MLG Regional Minor South America Qualifier,2016-04-27,2230
local-lan,Esports Arena Showdown V,2017-04-02,2681
other,GG Cup Finals Barcelona Games World,2016-10-09,2500
online,DreamHack Open Summer 2017 Europe Open Qualifier,2017-05-20,2862
other,DreamHack Masters Las Vegas 2017 China Qualifier,2016-11-27,2591
online,ESEA Open Season 24 Latin America,2017-04-27,2773
online,Rising Stars Africa Promotional Cup,2016-04-30,2231
other,King of Adria,2016-08-31,2322
online,Liga PRO GamersClub - JAN/17,2017-02-10,2682
local-lan,GameOn 2016,2016-10-30,2501
online,DreamHack Open Summer 2017 Europe Closed Qualifier,2017-05-22,2863
online,UK Masters Season 2,2016-12-04,2592
local-lan,Playing Ducks HomeMasters 2,2017-05-20,2774
regional-lan,eSports Festival 2016,2016-08-21,2323
online,Operation: Kinguin #3,2016-07-31,2232
intl-lan,SL i-League StarSeries Season 3 Finals,2017-04-09,2683
online,DreamHack Open Summer 2017 North America Open Qualifier,2017-05-21,2864
other,WESG 2016 Singapore,2016-10-10,2502
local-lan,UK Masters Season 2 Finals,2016-12-10,2593
online,CyberGamer Intermediate Season 10 Finals,2017-04-10,2775
local-lan,Power-LAN 2016,2016-08-27,2324
other,BenQ All-Star Showmatch #8,2016-04-27,2233
online,DreamHack Open Summer 2017 North America Closed Qualifier,2017-05-22,2865
other,ESWC 2016 China Qualifier,2016-10-12,2503
other,Tuddinn Winter 2016 LAN Finals,2016-11-19,2594
local-lan,Israel GAMEIN Championship,2017-04-06,2776
intl-lan,SL i-League StarSeries Season 2 Finals,2016-09-11,2325
online,DreamHack Regional Minor Championship Europe Open Qualifier #2,2016-04-30,2234
online,Binary Dragons Cup 3,2017-02-15,2685
regional-lan,PGL Regional Minor Championship Europe - ELEAGUE Major 2017,2016-11-06,2504
local-lan,Crownstudent CS:GO Challenge,2016-11-20,2595
online,Stream.me Gauntlet EU #1,2016-08-16,2326
online,DreamHack Regional Minor Championship Europe Closed Qualifier #2,2016-05-01,2235
other,PGL eGG Minor SEA Qualifier,2016-10-14,2505
other,King of Nordic Season 6,2017-04-28,2686
online,Global Offensive Champions League Season 5,2016-12-13,2596
online,GeForce Cup 2017 Closed Qualifier,2017-05-17,2778
other,GSL Baltics Samsung Open by Gameshow,2016-07-23,2327
other,TIGER MASTERS Mid-season Finals,2016-05-01,2236
online,Telenor League Spring 2017,2017-05-20,2868
other,PGL eGG Minor East Asia Qualifier,2016-10-14,2506
other,AnyKey Invitational 2016,2016-11-20,2597
online,ESL Major League Spring 2017,2017-05-01,2779
online,SL i-League Season 3 Europe Qualifier,2017-03-22,2687
local-lan,MSI GOEXANIMO #2,2017-05-21,2869
online,QuickShot Arena #26,2016-10-14,2507
intl-lan,ESU Razer CS:GO Ladies Tournament 2016,2016-11-25,2598
online,LootBet Cup #1,2017-05-08,2780
online,xfunction Challenge,2016-06-24,2238
online,SL i-League Season 3 North America Qualifier,2017-03-22,2688
online,SL i-League S2 Europe Qualifier,2016-08-22,2329
regional-lan,GAMERZ Season 1: Nordic Edition,2017-05-21,2870
intl-lan,WCA World Contest Championship,2016-10-19,2508
online,Headshot Cup #1,2017-04-25,2781
intl-lan,WCA 2016 Finals,2016-12-11,2599
intl-lan,ESL One New York 2016,2016-10-03,2239
other,Pasino Gaming Days 2017 by LanEx,2017-02-12,2689
local-lan,ESWC 2016 South African Qualifier,2016-07-31,2330
online,Farmskins Championship #1 Closed Qualifier,2017-05-25,2871
other,WESG 2016 Thailand,2016-10-12,2509
online,ESEA Main Season 24 Europe,2017-04-24,2782
online,QuickShot Arena #31,2016-11-25,2600
regional-lan,WCA Season 1 APAC Finals,2016-05-20,2240
online,ECS Season 3 EU Development League Open Qualifier #1,2017-02-19,2690
online,World Championships 2016 North American Qualifier,2016-07-28,2331
online,ELEAGUE Season 2 North America Open Qualifier #3,2016-09-13,2405
online,Farmskins Championship #1,2017-05-26,2872
local-lan,Brasil Game Cup Rio 2017,2017-04-10,2783
regional-lan,ESL South East Europe Championship Season 4 Finals,2016-11-26,2601
other,King of Nordic Season 4,2016-09-09,2241
online,ECS Season 3 EU Development League Open Qualifier #2,2017-02-26,2691
